LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,FACILITY_STATUS_DESC,LICENSE_NUM,LICENSEE_NAME,PARENT_OSHPD_ID,OSHPD_ID,PERM_ID,FACILITY_NUM,FACID,FACILITY_LEVEL_DESC,FACILITY_NAME,FACNAME,CONSOLIDATED_NAME,DBA_ADDRESS,DBA_CITY,DBA_ZIP_CODE,COUNTY_NAME,COUNTY_FIPS_CODE,LA_COUNTY_SPA_CODE,CONGRESSIONAL_DISTRICT_NUM,ASSEMBLY_DISTRICT_NUM,SENATE_DISTRICT_NUM,MSSA_CODE,MSSA_DESIGNATION,CENSUS_TRACT_ID,CENSUS_BLOCK_ID,LONGITUDE,LATITUDE
Hospital,General Acute Care Hospital,Open,120000146,"GOOD SAMARITAN HOSPITAL, A CALIF LTD PARTNERSHIP",106150775,106150775,10219,150775,120000666,Parent Facility,GOOD SAMARITAN HOSPITAL-BAKERSFIELD,GOOD SAMARITAN HOSPITAL D/P APH,,901 OLIVE DRIVE,BAKERSFIELD,93308,KERN,029,,23,34,16,66a,Urban,06029000200,060290002007017,-119.03913,35.41216
Hospital,General Acute Care Hospital,Open,120000187,SAN JOAQUIN COMMUNITY HOSPITAL CORP,106150788,106150788,12881,150788,120000411,Parent Facility,ADVENTIST HEALTH BAKERSFIELD,SAN JOAQUIN COMMUNITY HOSPITAL,,2615 CHESTER AVENUE,BAKERSFIELD,93301,KERN,029,,23,34,16,66a,Urban,06029001600,060290016002022,-119.018775,35.383064
Hospital,General Acute Care Hospital,Open,120000248,"HEALTHSOUTH BAKERSFIELD REHAB HOSPITAL, LLC",106154022,106154022,16245,154022,120000555,Parent Facility,HEALTHSOUTH BAKERSFIELD REHABILITATION HOSPITAL,HEALTHSOUTH BAKERSFIELD REHABILITATION HOSPITAL,,5001 COMMERCE DRIVE,BAKERSFIELD,93309,KERN,029,,23,34,16,66d,Urban,06029001802,060290018021025,-119.05725,35.36819
Hospital,Acute Psychiatric Hospital,Open,550003535,"BAKERSFIELD BEHAVIORAL HEALTHCARE HOSPITAL, LLC",106154044,106154044,10211,154044,630016595,Parent Facility,"BAKERSFIELD BEHAVORIAL HEALTHCARE HOSPITAL, LLC",BAKERSFIELD BEHAVIORAL HEALTHCARE HOSPITAL. LLC,,5201 WHITE LANE,BAKERSFIELD,93309,KERN,029,,23,34,16,66c,Urban,06029003124,060290031244000,-119.0581,35.318
Hospital,General Acute Care Hospital,Open,120000526,"HEART HOSPITAL OF BK, LLC",106154101,106154101,17358,154101,120001330,Parent Facility,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,,3001 SILLECT AVENUE,BAKERSFIELD,93308,KERN,029,,23,34,16,66d,Urban,06029000507,060290005071103,-119.04314,35.38619
Hospital,General Acute Care Hospital,Open,120000184,DIGNITY HEALTH,106150761,106154108,17632,154108,120000701,Consolidated Facility,MERCY SOUTHWEST HOSPITAL,MERCY SOUTHWEST HOSPITAL,,400 OLD RIVER RD,BAKERSFIELD,93311,KERN,029,,23,34,16,66d,Urban,06029002806,060290028061001,-119.11528,35.35496
,,Under Construction,,,106154168,106154168,18202,154168,,,TEHACHAPI HOSPITAL,,,1100 MAGELLAN DRIVE,TEHACHAPI,93561,KERN,,,23,34,16,62,Rural,06029006004,060290060041290,,
Hospital,General Acute Care Hospital,Open,550001439,HANFORD COMMUNITY HOSPITAL,106164029,106164029,18194,164029,630012960,Parent Facility,ADVENTIST HEALTH HANFORD,ADVENTIST MEDICAL CENTER,,115 MALL DRIVE,HANFORD,93230,KINGS,,,21,32,14,69,Urban,06031001002,060310010021010,-119.6683912,36.3256247
Hospital,General Acute Care Hospital,Open,110000174,"ADVENTIST HEALTH CLEARLAKE HOSPITAL, INC",106171049,106171049,10247,171049,110000044,Parent Facility,ADVENTIST HEALTH CLEARLAKE,ST. HELENA HOSPITAL - CLEARLAKE,,15630 18TH AVE,CLEARLAKE,95422,LAKE,033,,3,4,2,71.1,Rural,06033000702,060330007022133,-122.6202,38.93619
Hospital,General Acute Care Hospital,Open,110000094,SUTTER BAY HOSPITALS,106171395,106171395,14345,171395,110000840,Parent Facility,SUTTER LAKESIDE HOSPITAL,SUTTER LAKESIDE FAMILY MEDICINE CLINIC,,5176 HILL ROAD EAST,LAKEPORT,95453,LAKE,033,,3,4,2,70.1,Rural,06033000300,060330003002011,-122.91003,39.10232
Hospital,General Acute Care Hospital,Open,110000094,SUTTER BAY HOSPITALS,106171395,106171395,14345,171395,110000019,Parent Facility,SUTTER LAKESIDE HOSPITAL,SUTTER LAKESIDE HOSPITAL,,5176 HILL ROAD EAST,LAKEPORT,95453,LAKE,033,,3,4,2,70.1,Rural,06033000300,060330003002011,-122.91003,39.10232
Hospital,General Acute Care Hospital,Open,230000020,BANNER LASSEN MEDICAL CENTER,106184008,106184008,17940,184008,230000008,Parent Facility,BANNER LASSEN MEDICAL CENTER,BANNER LASSEN MEDICAL CENTER,,1800 SPRING RIDGE DRIVE,SUSANVILLE,96130,LASSEN,035,,1,1,1,72,Rural,06035040303,060350403033001,-120.64609,40.42306
Hospital,Acute Psychiatric Hospital,Open,930000006,"BHC ALHAMBRA HOSPITAL, INC.",106190020,106190020,11388,190020,930000021,Parent Facility,BHC ALHAMBRA HOSPITAL,BHC ALHAMBRA HOSPITAL,,4619 ROSEMEAD BOULEVARD,ROSEMEAD,91770,LOS ANGELES,037,3,27,49,22,78.2qqq,Urban,06037432202,060374322023001,-118.07352,34.08926
Hospital,General Acute Care Hospital,Open,930000010,AVALON MEDICAL DEVELOPMENT CORPORATION,106190045,106190045,11410,190045,930001790,Parent Facility,CATALINA ISLAND MEDICAL CENTER,CATALINA ISLAND MEDICAL CLINIC,,100 FALLS CANYON ROAD,AVALON,90704,LOS ANGELES,037,8,47,70,26,78.1,Frontier,06037599000,060375990004001,-118.33369,33.33887
Hospital,General Acute Care Hospital,Open,930000010,AVALON MEDICAL DEVELOPMENT CORPORATION,106190045,106190045,11410,190045,930000669,Parent Facility,CATALINA ISLAND MEDICAL CENTER,CATALINA ISLAND MEDICAL CENTER D/P SNF,,100 FALLS CANYON ROAD,AVALON,90704,LOS ANGELES,037,8,47,70,26,78.1,Frontier,06037599000,060375990004001,-118.33369,33.33887
Hospital,General Acute Care Hospital,Open,930000010,AVALON MEDICAL DEVELOPMENT CORPORATION,106190045,106190045,11410,190045,930000013,Parent Facility,CATALINA ISLAND MEDICAL CENTER,CATALINA ISLAND MEDICAL CENTER,,100 FALLS CANYON ROAD,AVALON,90704,LOS ANGELES,037,8,47,70,26,78.1,Frontier,06037599000,060375990004001,-118.33369,33.33887
Hospital,General Acute Care Hospital,Open,930000390,"KND DEVELOPMENT 52, LLC",106190049,106190049,11704,190049,930000625,Parent Facility,KINDRED HOSPITAL - BALDWIN PARK,VISTA SPECIALTY HOSPITAL OF SAN GABRIEL VALLEY D/P,,14148 FRANCISQUITO AVENUE,BALDWIN PARK,91706,LOS ANGELES,037,3,32,48,22,78.2yyy,Urban,06037406901,060374069012000,-117.967611,34.06288
Hospital,General Acute Care Hospital,Open,930000390,"KND DEVELOPMENT 52, LLC",106190049,106190049,11704,190049,930000144,Parent Facility,KINDRED HOSPITAL - BALDWIN PARK,KINDRED HOSPITAL BALDWIN PARK,,14148 FRANCISQUITO AVENUE,BALDWIN PARK,91706,LOS ANGELES,037,3,32,48,22,78.2yyy,Urban,06037406901,060374069012000,-117.967611,34.06288
Hospital,General Acute Care Hospital,Open,930000011,THE BARLOW HOSPITAL,106190052,106190052,11417,190052,930000014,Parent Facility,BARLOW RESPIRATORY HOSPITAL,BARLOW RESPIRATORY HOSPITAL,,2000 STADIUM WAY,LOS ANGELES,90026,LOS ANGELES,037,4,34,51,24,78.2ff,Urban,06037980010,060379800101041,-118.24744,34.08058
Hospital,General Acute Care Hospital,Open,930000012,DIGNITY HEALTH,106190053,106190053,12012,190053,930000103,Parent Facility,ST. MARY MEDICAL CENTER - LONG BEACH,ST. MARY MEDICAL CENTER,,1050 LINDEN AVENUE,LONG BEACH,90813,LOS ANGELES,037,8,47,70,33,78.2kkk,Urban,06037576301,060375763014011,-118.1866412,33.7802376
Hospital,General Acute Care Hospital,Open,930000039,"ALTA LOS ANGELES HOSPITALS, INC",106190198,106190066,11428,190066,930000894,Consolidated Facility,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,BELLFLOWER MEDICAL CENTER D/P APH,,9542 ARTESIA BOULEVARD,BELLFLOWER,90706,LOS ANGELES,037,7,38,58,32,78.2m,Urban,06037554404,060375544042002,-118.12945,33.87472
Hospital,General Acute Care Hospital,Open,930000039,"ALTA LOS ANGELES HOSPITALS, INC",106190198,106190066,11428,190066,930000017,Consolidated Facility,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,,9542 ARTESIA BOULEVARD,BELLFLOWER,90706,LOS ANGELES,037,7,38,58,32,78.2m,Urban,06037554404,060375544042002,-118.12945,33.87472
Hospital,General Acute Care Hospital,Open,930000066,"SOUTHERN CALIFORNIA HEALTHCARE SYSTEM, INC.",106190380,106190110,11848,190110,930000802,Consolidated Facility,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,SOTHERN CALIFORNIA HOSPITAL,,3828 DELMAS TERRACE,CULVER CITY,90232,LOS ANGELES,037,5,37,54,30,78.2y,Urban,06037702400,060377024002006,-118.3969429,34.0231953
Hospital,General Acute Care Hospital,Open,930000066,"SOUTHERN CALIFORNIA HEALTHCARE SYSTEM, INC.",106190380,106190110,11848,190110,930000015,Consolidated Facility,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,,3828 DELMAS TERRACE,CULVER CITY,90232,LOS ANGELES,037,5,37,54,30,78.2y,Urban,06037702400,060377024002006,-118.3969429,34.0231953
Hospital,General Acute Care Hospital,Open,930000066,"SOUTHERN CALIFORNIA HEALTHCARE SYSTEM, INC.",106190380,106190110,11848,190110,930001764,Consolidated Facility,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,BROTMAN MEDICAL CENTER D/P CDRH,,3828 DELMAS TERRACE,CULVER CITY,90232,LOS ANGELES,037,5,37,54,30,78.2y,Urban,06037702400,060377024002006,-118.3969429,34.0231953
Hospital,General Acute Care Hospital,Open,930000066,"SOUTHERN CALIFORNIA HEALTHCARE SYSTEM, INC.",106190380,106190110,11848,190110,930000492,Consolidated Facility,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,BROTMAN MEDICAL CENTER D/P APH,,3828 DELMAS TERRACE,CULVER CITY,90232,LOS ANGELES,037,5,37,54,30,78.2y,Urban,06037702400,060377024002006,-118.3969429,34.0231953
Hospital,Acute Psychiatric Hospital,Open,930000028,KEDREN COMMUNITY MENTAL HEALTH CENTER,106190150,106190150,17063,190150,930000194,Parent Facility,KEDREN COMMUNITY MENTAL HEALTH CENTER,KEDREN COMMUNITY MENTAL HEALTH CENTER,,4211 AVALON BOULEVARD,LOS ANGELES,90011,LOS ANGELES,037,6,40,59,30,78.2ggg,Urban,06037228320,060372283201003,-118.2661803,34.0073123
Hospital,General Acute Care Hospital,Open,930000029,"CALIFORNIA REHABILITATION INSTITUTE, LLC",106190155,106190155,12874,190155,930000031,Parent Facility,CALIFORNIA REHABILITATION INSTITUTE,"CALIFORNIA REHABILITATION INSTITUTE, LLC",,2070 CENTURY PARK EAST,LOS ANGELES,90067,LOS ANGELES,037,5,37,54,30,78.2w,Urban,06037267901,060372679011001,-118.4124,34.05899
Hospital,General Acute Care Hospital,Open,930000029,"CALIFORNIA REHABILITATION INSTITUTE, LLC",106190155,106190155,12874,190155,930000750,Parent Facility,CALIFORNIA REHABILITATION INSTITUTE,CENTURY CITY DOCTORS HOSPITAL D/P APH,,2070 CENTURY PARK EAST,LOS ANGELES,90067,LOS ANGELES,037,5,37,54,30,78.2w,Urban,06037267901,060372679011001,-118.4124,34.05899
Hospital,General Acute Care Hospital,Open,930000033,CITY OF HOPE NATIONAL MEDICAL CENTER,106190176,106190176,11527,190176,930000036,Parent Facility,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,,1500 DUARTE ROAD,DUARTE,91010,LOS ANGELES,037,3,32,48,25,78.2zzz,Urban,06037430102,060374301021002,-117.97356,34.13219
Hospital,Acute Psychiatric Hospital,Open,930000036,"COLLEGE HOSPITAL, INC.",106190184,106190184,12575,190184,930000196,Parent Facility,COLLEGE HOSPITAL,COLLEGE HOSPITAL,,10802 COLLEGE PLACE,CERRITOS,90703,LOS ANGELES,037,7,38,58,32,78.2n,Urban,06037554521,060375545213001,-118.10264,33.8852
Hospital,Acute Psychiatric Hospital,Open,930000045,"DEL AMO HOSPITAL, INC.",106190232,106190232,13141,190232,930000146,Parent Facility,DEL AMO HOSPITAL,DEL AMO HOSPITAL,,23700 CAMINO DEL SOL,TORRANCE,90505,LOS ANGELES,037,8,43,66,26,78.2aaaa,Urban,06037651101,060376511012030,-118.34418,33.80883
Hospital,General Acute Care Hospital,Open,930000046,"LAKEWOOD REGIONAL MEDICAL CENTER, INC",106190240,106190240,12831,190240,930000047,Parent Facility,LAKEWOOD REGIONAL MEDICAL CENTER,LAKEWOOD REGIONAL MEDICAL CENTER,,3700 SOUTH STREET,LAKEWOOD,90712,LOS ANGELES,037,7,38,63,33,78.2n,Urban,06037570701,060375707015000,-118.1492012,33.859731
Hospital,General Acute Care Hospital,Open,930000048,"DOWNEY REGIONAL MEDICAL CENTER HOSPITAL, INC.",106190243,106190243,12235,190243,930000052,Parent Facility,PIH HOSPITAL - DOWNEY,PIH HOSPITAL - DOWNEY,,11500 BROOKSHIRE AVENUE,DOWNEY,90241,LOS ANGELES,037,7,40,58,32,78.2eee,Urban,06037551300,060375513001013,-118.13196,33.93515
Hospital,General Acute Care Hospital,Open,930000049,"ELADH, L.P.",106190256,106190256,11598,190256,930000053,Parent Facility,EAST LOS ANGELES DOCTORS HOSPITAL,EAST LOS ANGELES DOCTORS HOSPITAL,,4060 WHITTIER BOULEVARD,LOS ANGELES,90023,LOS ANGELES,037,7,40,51,24,78.2d,Urban,06037531301,060375313013002,-118.18377,34.02383
Hospital,General Acute Care Hospital,Open,930000049,"ELADH, L.P.",106190256,106190256,11598,190256,930000685,Parent Facility,EAST LOS ANGELES DOCTORS HOSPITAL,EAST LOS ANGELES DOCTORS HOSPITAL D/P SNF,,4060 WHITTIER BOULEVARD,LOS ANGELES,90023,LOS ANGELES,037,7,40,51,24,78.2d,Urban,06037531301,060375313013002,-118.18377,34.02383
Hospital,General Acute Care Hospital,Open,930000051,"PRIME HEALTHCARE SERVICES-ENCINO, LLC",106190280,106190280,11621,190280,930000867,Parent Facility,ENCINO HOSPITAL MEDICAL CENTER,ENCINO HOSPITAL MEDICAL CENTER,,16237 VENTURA BOULEVARD,ENCINO,91436,LOS ANGELES,037,2,30,45,27,78.2yy,Urban,06037139701,060371397011004,-118.48662,34.15686
Hospital,General Acute Care Hospital,Open,930000051,"PRIME HEALTHCARE SERVICES-ENCINO, LLC",106190280,106190280,11621,190280,930000865,Parent Facility,ENCINO HOSPITAL MEDICAL CENTER,ENCINO HOSPITAL MEDICAL CENTER,,16237 VENTURA BOULEVARD,ENCINO,91436,LOS ANGELES,037,2,30,45,27,78.2yy,Urban,06037139701,060371397011004,-118.48662,34.15686
Hospital,General Acute Care Hospital,Open,930000051,"PRIME HEALTHCARE SERVICES-ENCINO, LLC",106190280,106190280,11621,190280,930000054,Parent Facility,ENCINO HOSPITAL MEDICAL CENTER,ENCINO HOSPITAL MEDICAL CENTER,,16237 VENTURA BOULEVARD,ENCINO,91436,LOS ANGELES,037,2,30,45,27,78.2yy,Urban,06037139701,060371397011004,-118.48662,34.15686
Hospital,Acute Psychiatric Hospital,Open,930000058,GATEWAYS HOSPITAL & MENTAL HEALTH CENTER,106190317,106190317,11661,190317,930000147,Parent Facility,GATEWAYS HOSPITAL AND MENTAL HEALTH CENTER,GATEWAYS HOSPITAL AND MENTAL HEALTH CENTER,,1891 EFFIE STREET,LOS ANGELES,90026,LOS ANGELES,037,4,28,51,24,78.2a,Urban,06037197420,060371974201000,-118.256571,34.08515
Hospital,General Acute Care Hospital,Open,930000059,GLENDALE ADVENTIST MEDICAL CENTER,106190323,106190323,11668,190323,930000892,Parent Facility,ADVENTIST HEALTH GLENDALE,GLENDALE ADVENTIST MEDICAL CENTER D/P SNF,,1509 WILSON TERRACE,GLENDALE,91206,LOS ANGELES,037,2,28,43,25,78.2ee,Urban,06037301000,060373010003012,-118.23109,34.14951
Hospital,General Acute Care Hospital,Open,930000059,GLENDALE ADVENTIST MEDICAL CENTER,106190323,106190323,11668,190323,930000652,Parent Facility,ADVENTIST HEALTH GLENDALE,GLENDALE ADVENTIST MEDICAL CENTER D/P APH,,1509 WILSON TERRACE,GLENDALE,91206,LOS ANGELES,037,2,28,43,25,78.2ee,Urban,06037301000,060373010003012,-118.23109,34.14951
Hospital,General Acute Care Hospital,Open,930000059,GLENDALE ADVENTIST MEDICAL CENTER,106190323,106190323,11668,190323,930000059,Parent Facility,ADVENTIST HEALTH GLENDALE,GLENDALE ADVENTIST MEDICAL CENTER,,1509 WILSON TERRACE,GLENDALE,91206,LOS ANGELES,037,2,28,43,25,78.2ee,Urban,06037301000,060373010003012,-118.23109,34.14951
Hospital,General Acute Care Hospital,Open,930000063,AHMC GREATER EL MONTE COMMUNITY HOSPITAL LP,106190352,106190352,13224,190352,930001562,Parent Facility,GREATER EL MONTE COMMUNITY HOSPITAL,GREATER EL MONTE COMMUNITY HOSPITAL D/P SNF,,1701 SANTA ANITA AVENUE,SOUTH EL MONTE,91733,LOS ANGELES,037,3,38,57,22,78.2yyy,Urban,06037433700,060374337001008,-118.04257,34.04827
Hospital,General Acute Care Hospital,Open,930000063,AHMC GREATER EL MONTE COMMUNITY HOSPITAL LP,106190352,106190352,13224,190352,930000062,Parent Facility,GREATER EL MONTE COMMUNITY HOSPITAL,GREATER EL MONTE COMMUNITY HOSPITAL,,1701 SANTA ANITA AVENUE,SOUTH EL MONTE,91733,LOS ANGELES,037,3,38,57,22,78.2yyy,Urban,06037433700,060374337001008,-118.04257,34.04827
Hospital,General Acute Care Hospital,Open,930000066,"SOUTHERN CALIFORNIA HEALTHCARE SYSTEM, INC.",106190380,106190380,11718,190380,930000064,Parent Facility,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,,6245 DE LONGPRE AVENUE,HOLLYWOOD,90028,LOS ANGELES,037,4,28,50,26,78.2g,Urban,06037190801,060371908012002,-118.32501,34.09628
Hospital,General Acute Care Hospital,Open,930000404,PROVIDENCE HEALTH SYSTEM - SO. CALIFORNIA,106190385,106190385,11726,190385,930000066,Parent Facility,PROVIDENCE HOLY CROSS MEDICAL CENTER,PROVIDENCE HOLY CROSS MEDICAL CENTER,,15031 RINALDI STREET,MISSION HILLS,91345,LOS ANGELES,037,2,29,39,18,78.2hh,Urban,06037109100,060371091002003,-118.45951,34.2791
Hospital,General Acute Care Hospital,Open,930000071,THE HOSPITAL OF THE GOOD SAMARITAN,106190392,106190392,11731,190392,930000735,Parent Facility,GOOD SAMARITAN HOSPITAL-LOS ANGELES,GOOD SAMARITAN HOSPITAL D/P SNF,,1225 WILSHIRE BOULEVARD,LOS ANGELES,90017,LOS ANGELES,037,4,34,53,24,78.2ffff,Urban,06037209102,060372091022000,-118.26522,34.05324
Hospital,General Acute Care Hospital,Open,930000071,THE HOSPITAL OF THE GOOD SAMARITAN,106190392,106190392,11731,190392,930000068,Parent Facility,GOOD SAMARITAN HOSPITAL-LOS ANGELES,GOOD SAMARITAN HOSPITAL,,1225 WILSHIRE BOULEVARD,LOS ANGELES,90017,LOS ANGELES,037,4,34,53,24,78.2ffff,Urban,06037209102,060372091022000,-118.26522,34.05324
Hospital,General Acute Care Hospital,Open,930000071,THE HOSPITAL OF THE GOOD SAMARITAN,106190392,106190392,11731,190392,930000881,Parent Facility,GOOD SAMARITAN HOSPITAL-LOS ANGELES,GOOD SAMARITAN HOSPITAL,,1225 WILSHIRE BOULEVARD,LOS ANGELES,90017,LOS ANGELES,037,4,34,53,24,78.2ffff,Urban,06037209102,060372091022000,-118.26522,34.05324
Hospital,General Acute Care Hospital,Open,930000137,"SUCCESS HEALTHCARE 1, LLC",106190661,106190410,11741,190410,930000161,Distinct Part Facility,SILVER LAKE MEDICAL CENTER - INGLESIDE CAMPUS D/P APH,SILVER LAKE MEDICAL CENTER - INGLESIDE CAMPUS D/P APH,,7500 HELLMAN AVENUE,ROSEMEAD,91770,LOS ANGELES,037,3,27,49,22,78.2qqq,Urban,06037482303,060374823032005,-118.1057269,34.0692926
Hospital,General Acute Care Hospital,Open,930000076,TORRANCE MEMORIAL MEDICAL CENTER,106190422,106190422,12249,190422,930001463,Parent Facility,TORRANCE MEMORIAL MEDICAL CENTER,TORRANCE MEMORIAL MEDICAL CENTER D/P SNF,,3330 LOMITA BOULEVARD,TORRANCE,90505,LOS ANGELES,037,8,43,66,26,78.2aaaa,Urban,06037651101,060376511012029,-118.3434945,33.8119157
Hospital,General Acute Care Hospital,Open,930000076,TORRANCE MEMORIAL MEDICAL CENTER,106190422,106190422,12249,190422,930000127,Parent Facility,TORRANCE MEMORIAL MEDICAL CENTER,TORRANCE MEMORIAL MEDICAL CENTER,,3330 LOMITA BOULEVARD,TORRANCE,90505,LOS ANGELES,037,8,43,66,26,78.2aaaa,Urban,06037651101,060376511012029,-118.3434945,33.8119157
Hospital,General Acute Care Hospital,Open,930000080,KAISER FOUNDATION HOSPITALS,106190432,106190432,11759,190432,930000050,Parent Facility,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,KAISER FOUNDATION HOSPITAL,,13652 CANTARA STREET,PANORAMA CITY,91402,LOS ANGELES,037,2,29,46,18,78.2zz,Urban,06037120400,060371204004005,-118.43103,34.2198
Hospital,General Acute Care Hospital,Open,930000081,KAISER FOUNDATION HOSPITALS,106190434,106190434,12875,190434,930000076,Parent Facility,KAISER FOUNDATION HOSPITAL - WEST LA,KAISER FOUNDATION HOSPITAL-WEST LA,,6041 CADILLAC AVENUE,LOS ANGELES,90034,LOS ANGELES,037,4,37,54,30,78.2x,Urban,06037270300,060372703001004,-118.37568,34.03793
Hospital,General Acute Care Hospital,Open,930000084,"SOUTHERN CALIFORNIA SPECIALTY CARE, INC.",106190449,106190449,11768,190449,930000089,Parent Facility,KINDRED HOSPITAL - LA MIRADA,KINDRED HOSPITAL - LA MIRADA,,14900 IMPERIAL HIGHWAY,LA MIRADA,90638,LOS ANGELES,037,7,38,57,32,78.2rrr,Urban,06037504001,060375040011002,-118.01321,33.91709
Hospital,General Acute Care Hospital,Open,930000089,PROVIDENCE HEALTH SYSTEM - SO. CALIFORNIA,106190470,106190470,11787,190470,930000081,Parent Facility,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,,4101 TORRANCE BOULEVARD,TORRANCE,90503,LOS ANGELES,037,8,33,66,26,78.2u,Urban,06037650602,060376506021013,-118.356771,33.83891
Hospital,General Acute Care Hospital,Open,930000090,LONG BEACH MEMORIAL MEDICAL CENTER,106190475,106190475,11792,190475,930000540,Parent Facility,COMMUNITY HOSPITAL LONG BEACH,COMMUNITY HOSPITAL LONG BEACH D/P APH,,1720 TERMINO AVENUE,LONG BEACH,90804,LOS ANGELES,037,8,47,70,33,78.2lll,Urban,06037575002,060375750021004,-118.14578,33.78871
Hospital,General Acute Care Hospital,Open,930000090,LONG BEACH MEMORIAL MEDICAL CENTER,106190475,106190475,11792,190475,930000082,Parent Facility,COMMUNITY HOSPITAL LONG BEACH,COMMUNITY HOSPITAL  LONG BEACH,,1720 TERMINO AVENUE,LONG BEACH,90804,LOS ANGELES,037,8,47,70,33,78.2lll,Urban,06037575002,060375750021004,-118.14578,33.78871
Hospital,General Acute Care Hospital,Open,930000117,"CHLB, LLC",106190587,106190477,11795,190477,930000083,Distinct Part Facility,COLLEGE MEDICAL CENTER SOUTH CAMPUS D/P APH,COLLEGE MEDICAL CENTER SOUTH CAMPUS D/P APH,,1725 PACIFIC AVENUE,LONG BEACH,90813,LOS ANGELES,037,8,47,70,33,78.2jjj,Urban,06037575401,060375754014000,-118.19382,33.78868
Hospital,General Acute Care Hospital,Open,930000096,"CHFS HOLDINGS, INC.",106190500,106190500,12744,190500,930000931,Parent Facility,MARINA DEL REY HOSPITAL,MARINA DEL REY HOSPITAL D/P APH,,4650 LINCOLN BOULEVARD,MARINA DEL REY,90292,LOS ANGELES,037,5,33,62,26,78.2j,Urban,06037275302,060372753022016,-118.43971,33.98125
Hospital,General Acute Care Hospital,Open,930000096,"CHFS HOLDINGS, INC.",106190500,106190500,12744,190500,930000044,Parent Facility,MARINA DEL REY HOSPITAL,MARINA DEL REY HOSPITAL,,4650 LINCOLN BOULEVARD,MARINA DEL REY,90292,LOS ANGELES,037,5,33,62,26,78.2j,Urban,06037275302,060372753022016,-118.43971,33.98125
Hospital,General Acute Care Hospital,Open,930000097,PROVIDENCE HEALTH SYSTEM - SOUTHERN CALIFORNIA,106190517,106190517,13085,190517,930000091,Parent Facility,PROVIDENCE TARZANA MEDICAL CENTER,PROVIDENCE TARZANA MEDICAL CENTER,,18321 CLARK STREET,TARZANA,91356,LOS ANGELES,037,2,30,45,27,78.2yy,Urban,06037139401,060371394011002,-118.532001,34.17067
Hospital,General Acute Care Hospital,Open,930000117,"CHLB, LLC",106190587,106190523,11845,190523,930000094,Distinct Part Facility,COLLEGE MEDICAL CENTER HAWTHORNE CAMPUS,COLLEGE MEDICAL CENTER HAWTHORNE CAMPUS,,13300 HAWTHORNE BOULEVARD,HAWTHORNE,90250,LOS ANGELES,,8,43,62,35,78.2q,Urban,06037602402,060376024022013,-118.35238,33.91145
Hospital,General Acute Care Hospital,Open,930000101,"DEANCO HEALTHCARE, LLC",106190524,106190524,11847,190524,930000027,Parent Facility,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,MISSION COMMUNITY HOSPITAL,,14850 ROSCOE BOULEVARD,PANORAMA CITY,91402,LOS ANGELES,037,2,29,46,18,78.2zz,Urban,06037120020,060371200201000,-118.45639,34.22138
Hospital,General Acute Care Hospital,Open,930000101,"DEANCO HEALTHCARE, LLC",106190524,106190524,11847,190524,930001800,Parent Facility,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,MISSION COMMUNITY HOSPITAL-PANORAMA CAMPUS-D/P APH,,14850 ROSCOE BOULEVARD,PANORAMA CITY,91402,LOS ANGELES,037,2,29,46,18,78.2zz,Urban,06037120020,060371200201000,-118.45639,34.22138
